mygene_sym	mygene_entrez	doid	slim_id	slim_name	case_query	control_query
LOC100506538	100506538	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC100507033	100507033	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC100507054	100507054	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC100507316	100507316	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC100630918	100630918	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC145837	145837	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC154872	154872	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC158960	158960	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC253842	253842	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC283070	283070	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC283693	283693	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC284837	284837	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC389607	389607	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC399491	399491	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC400511	400511	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC493754	493754	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC494150	494150	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC650157	650157	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC728690	728690	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC728819	728819	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC90834	90834	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
LOC93432	93432	DOID_10763	DOID:10763	hypertension	PHT == 'PHT' or hypertension == 'hypertension'	PHT_Control == 'PHT_Control' or hypertension_control == 'hypertension_control'
AGAP10	728127	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
C11orf39	100507450	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
C18orf49	400653	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
C22ORF15	150248	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
CLTC-IT1	100506863	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
CTB-174D11.1	728095	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
CXorf22	170063	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
CXorf30	645090	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
DKFZp451A211	400169	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
DKFZp564H213	440432	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ00290	441310	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ11292	55338	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ13744	80078	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ16124	440867	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ20518	647476	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ22184	80164	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ25694	100128202	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ25715	284241	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ27255	401281	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ31306	379025	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ32955	150596	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ33544	728283	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ34521	646383	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ38379	285097	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ38668	644903	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ38717	401261	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ39080	441355	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ41733	400870	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ41757	440862	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ43681	388574	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ44124	641737	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ45832	400841	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ46010	401191	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ46026	400627	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ46363	400002	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
FLJ46836	401554	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LCA10	643736	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100093631	100093631	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100128416	100128416	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100129361	100129361	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100130938	100130938	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100132891	100132891	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100133862	100133862	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100287098	100287098	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100289098	100289098	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100293211	100293211	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100499221	100499221	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100505718	100505718	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100505811	100505811	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100505812	100505812	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100505902	100505902	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506014	100506014	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506172	100506172	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506351	100506351	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506379	100506379	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506538	100506538	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506558	100506558	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506827	100506827	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506870	100506870	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100506882	100506882	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100507033	100507033	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100507054	100507054	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100507165	100507165	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100507316	100507316	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100507419	100507419	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100507501	100507501	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100509764	100509764	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100630918	100630918	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100653005	100653005	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100653086	100653086	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC100996425	100996425	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC101927129	101927129	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC102724631	102724631	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC145837	145837	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC154872	154872	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC158960	158960	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC253044	253044	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC253842	253842	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC283070	283070	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC283682	283682	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC283692	283692	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC283693	283693	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC283914	283914	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC284837	284837	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC286009	286009	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC286189	286189	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC286190	286190	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC286367	286367	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC388210	388210	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC399491	399491	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC400511	400511	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC400863	400863	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC441124	441124	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC493754	493754	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC494150	494150	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC650157	650157	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC653739	653739	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC728690	728690	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC728819	728819	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC90834	90834	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
LOC93432	93432	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
MGC12488	84786	DOID_263	DOID:263	kidney cancer	RCC == 'RCC'	RCC_Control == 'RCC_Control'
AGAP10	728127	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
C18orf49	400653	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
CTB-174D11.1	728095	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
CXorf22	170063	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
CXorf30	645090	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
DKFZp451A211	400169	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
DKFZp564H213	440432	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ00290	441310	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ11292	55338	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ13744	80078	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ16124	440867	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ20518	647476	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ22184	80164	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ25694	100128202	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ31306	379025	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ32955	150596	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ33544	728283	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ34521	646383	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ38379	285097	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ38668	644903	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ38717	401261	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ39080	441355	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ41757	440862	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
FLJ46026	400627	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100093631	100093631	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100128416	100128416	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100129361	100129361	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100130938	100130938	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100132891	100132891	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100133862	100133862	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100287098	100287098	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100289092	100289092	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100289098	100289098	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100293211	100293211	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100505718	100505718	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100505811	100505811	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100505812	100505812	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100505902	100505902	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100506014	100506014	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100506172	100506172	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100506351	100506351	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100506379	100506379	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100506558	100506558	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100506827	100506827	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100507033	100507033	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100507054	100507054	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100507316	100507316	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100507419	100507419	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100507501	100507501	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100507520	100507520	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100630918	100630918	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100653005	100653005	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100653086	100653086	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC100996425	100996425	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC101059921	101059921	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC101060264	101060264	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC145837	145837	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC154872	154872	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC158960	158960	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC253044	253044	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC253842	253842	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC283070	283070	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC283682	283682	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC283692	283692	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
LOC283693	283693	DOID_9008	DOID:9008	psoriatic arthritis	PsA == 'PsA'	PsA_control == 'PsA_control'
